ref_chrom	ref_start	ref_end	ref_contig	ref_length	mapped_chrom	mapped_start	mapped_end	mapped_length	is_mapped	is_mapped_correctly	is_correct_orientation	is_correct_order	mapping_quality
chr11	131449243	131465987	chr11_617	16744	chr11	131449243	131465987	16744	True	True	True	True	60
chr11	131465987	131482442	chr11_618	16455	chr11	131465987	131482442	16455	True	True	True	True	60
chr11	131482442	131512668	chr11_619	30226	chr11	131482442	131512668	30226	True	True	True	True	60
chr11	131512668	131526784	chr11_620	14116	chr11	131512668	131526784	14116	True	True	True	True	60
chr11	131526784	131544192	chr11_621	17408	chr11	131526784	131544192	17408	True	True	True	True	60
chr11	131544192	135127769	chr11_622	3583577	chr11	131544192	135127769	3583577	True	True	True	True	60
chr12	0	19544	chr12_0	19544	.	.	.	.	False	False	False	False	60
chr12	19544	30975	chr12_1	11431	.	.	.	.	False	False	False	False	60
chr12	30975	57378	chr12_2	26403	.	.	.	.	False	False	False	False	60
chr12	57378	69366	chr12_3	11988	.	.	.	.	False	False	False	False	60
chr12	69366	79535	chr12_4	10169	chr12	69366	79535	10169	True	True	True	True	60
chr12	79535	95838	chr12_5	16303	chr12	79535	95838	16303	True	True	True	True	60
chr12	95838	114365	chr12_6	18527	chr12	95838	114365	18527	True	True	True	True	60
chr12	114365	142649	chr12_7	28284	chr12	114365	142649	28284	True	True	True	True	60
chr12	142649	156509	chr12_8	13860	chr12	142649	156509	13860	True	True	True	True	60
chr12	156509	179965	chr12_9	23456	chr12	156509	179965	23456	True	True	True	True	60
chr12	179965	195796	chr12_10	15831	chr12	179965	195796	15831	True	True	True	True	60
chr12	195796	213114	chr12_11	17318	chr12	195796	213114	17318	True	True	True	True	60
chr12	213114	224370	chr12_12	11256	chr12	213114	224370	11256	True	True	True	True	60
chr12	224370	239321	chr12_13	14951	chr12	224370	239321	14951	True	True	True	True	60
chr12	239321	256129	chr12_14	16808	chr12	239321	256129	16808	True	True	True	True	60
chr12	256129	283763	chr12_15	27634	chr12	256129	283763	27634	True	True	True	True	60
chr12	283763	303940	chr12_16	20177	chr12	283763	303940	20177	True	True	True	True	60
chr12	303940	316523	chr12_17	12583	chr12	303940	316523	12583	True	True	True	True	60
chr12	316523	339707	chr12_18	23184	chr12	316523	339707	23184	True	True	True	True	60
chr12	339707	359028	chr12_19	19321	chr12	339707	359028	19321	True	True	True	True	60
chr12	359028	584219	chr12_20	225191	chr12	359028	584219	225191	True	True	True	True	60
chr12	584219	599654	chr12_21	15435	chr12	584219	599654	15435	True	True	True	True	60
chr12	599654	613577	chr12_22	13923	chr12	599654	613577	13923	True	True	True	True	60
chr12	613577	645469	chr12_23	31892	chr12	613577	645469	31892	True	True	True	True	60
chr12	645469	672485	chr12_24	27016	chr12	645469	672485	27016	True	True	True	True	60
chr12	672485	695387	chr12_25	22902	chr12	672485	695387	22902	True	True	True	True	60
chr12	695387	706278	chr12_26	10891	chr12	695387	706278	10891	True	True	True	True	60
chr12	706278	716648	chr12_27	10370	chr12	706278	716648	10370	True	True	True	True	60
chr12	716648	736800	chr12_28	20152	chr12	716648	736800	20152	True	True	True	True	60
chr12	736800	752006	chr12_29	15206	chr12	736800	752006	15206	True	True	True	True	60
chr12	752006	766202	chr12_30	14196	chr12	752006	766202	14196	True	True	True	True	60
chr12	766202	776827	chr12_31	10625	chr12	766202	776827	10625	True	True	True	True	60
chr12	776827	787945	chr12_32	11118	chr12	776827	787945	11118	True	True	True	True	60
chr12	787945	806742	chr12_33	18797	chr12	787945	806742	18797	True	True	True	True	60
chr12	806742	823514	chr12_34	16772	chr12	806742	823514	16772	True	True	True	True	60
chr12	823514	838278	chr12_35	14764	chr12	823514	838278	14764	True	True	True	True	60
chr12	838278	859648	chr12_36	21370	chr12	838278	859648	21370	True	True	True	True	60
chr12	859648	876372	chr12_37	16724	chr12	859648	876372	16724	True	True	True	True	60
chr12	876372	902854	chr12_38	26482	chr12	876372	902854	26482	True	True	True	True	60
chr12	902854	923743	chr12_39	20889	chr12	902854	923743	20889	True	True	True	True	60
chr12	923743	940413	chr12_40	16670	chr12	923743	940413	16670	True	True	True	True	60
chr12	940413	960682	chr12_41	20269	chr12	940413	960682	20269	True	True	True	True	60
chr12	960682	1030576	chr12_42	69894	chr12	960682	1030576	69894	True	True	True	True	60
chr12	1030576	1044130	chr12_43	13554	chr12	1030576	1044130	13554	True	True	True	True	60
chr12	1044130	1059221	chr12_44	15091	chr12	1044130	1059221	15091	True	True	True	True	60
chr12	1059221	1078288	chr12_45	19067	chr12	1059221	1078288	19067	True	True	True	True	60
chr12	1078288	1138197	chr12_46	59909	chr12	1078288	1138197	59909	True	True	True	True	60
chr12	1138197	1150094	chr12_47	11897	chr12	1138197	1150094	11897	True	True	True	True	60
chr12	1150094	1244495	chr12_48	94401	chr12	1150094	1244495	94401	True	True	True	True	60
chr12	1244495	1257517	chr12_49	13022	chr12	1244495	1257517	13022	True	True	True	True	60
chr12	1257517	1282143	chr12_50	24626	chr12	1257517	1282143	24626	True	True	True	True	60
chr12	1282143	1295611	chr12_51	13468	chr12	1282143	1295611	13468	True	True	True	True	60
chr12	1295611	1309979	chr12_52	14368	chr12	1295611	1309979	14368	True	True	True	True	60
chr12	1309979	1324325	chr12_53	14346	chr12	1309979	1324325	14346	True	True	True	True	60
chr12	1324325	1339411	chr12_54	15086	chr12	1324325	1339411	15086	True	True	True	True	60
chr12	1339411	1353878	chr12_55	14467	chr12	1339411	1353878	14467	True	True	True	True	60
chr12	1353878	1368398	chr12_56	14520	chr12	1353878	1368398	14520	True	True	True	True	60
chr12	1368398	1382566	chr12_57	14168	chr12	1368398	1382566	14168	True	True	True	True	60
chr12	1382566	1392827	chr12_58	10261	chr12	1382566	1392827	10261	True	True	True	True	60
chr12	1392827	1408862	chr12_59	16035	chr12	1392827	1408862	16035	True	True	True	True	60
chr12	1408862	1426040	chr12_60	17178	chr12	1408862	1426040	17178	True	True	True	True	60
chr12	1426040	1446759	chr12_61	20719	chr12	1426040	1446759	20719	True	True	True	True	60
chr12	1446759	1482405	chr12_62	35646	chr12	1446759	1482405	35646	True	True	True	True	60
chr12	1482405	1505793	chr12_63	23388	chr12	1482405	1505793	23388	True	True	True	True	60
chr12	1505793	1531985	chr12_64	26192	chr12	1505793	1531985	26192	True	True	True	True	60
chr12	1531985	1548975	chr12_65	16990	chr12	1531985	1548975	16990	True	True	True	True	60
chr12	1548975	1569062	chr12_66	20087	chr12	1548975	1569062	20087	True	True	True	True	60
chr12	1569062	1588516	chr12_67	19454	chr12	1569062	1588516	19454	True	True	True	True	60
chr12	1588516	1620879	chr12_68	32363	chr12	1588516	1620879	32363	True	True	True	True	60
chr12	1620879	20560292	chr12_69	18939413	chr12	1620879	20560292	18939413	True	True	True	True	60
chr12	20560292	20575951	chr12_70	15659	chr12	20560292	20575951	15659	True	True	True	True	60
chr12	20575951	20586601	chr12_71	10650	chr12	20575951	20586601	10650	True	True	True	True	60
chr12	20586601	20603965	chr12_72	17364	chr12	20586601	20603965	17364	True	True	True	True	60
chr12	20603965	20648072	chr12_73	44107	chr12	20603965	20648072	44107	True	True	True	True	60
chr12	20648072	20660726	chr12_74	12654	chr12	20648072	20660726	12654	True	True	True	True	60
chr12	20660726	20688980	chr12_75	28254	chr12	20660726	20688980	28254	True	True	True	True	60
chr12	20688980	20706534	chr12_76	17554	chr12	20688980	20706534	17554	True	True	True	True	60
chr12	20706534	20717238	chr12_77	10704	chr12	20706534	20717238	10704	True	True	True	True	60
chr12	20717238	20737006	chr12_78	19768	chr12	20717238	20737006	19768	True	True	True	True	60
chr12	20737006	20754019	chr12_79	17013	chr12	20737006	20754019	17013	True	True	True	True	60
chr12	20754019	20766014	chr12_80	11995	chr12	20754019	20766014	11995	True	True	True	True	60
chr12	20766014	20785771	chr12_81	19757	chr12	20766014	20785771	19757	True	True	True	True	60
chr12	20785771	20816818	chr12_82	31047	chr12	20785771	20816818	31047	True	True	True	True	60
chr12	20816818	20828039	chr12_83	11221	chr12	20816818	20828039	11221	True	True	True	True	60
chr12	20828039	20840158	chr12_84	12119	chr12	20828039	20840158	12119	True	True	True	True	60
chr12	20840158	20854167	chr12_85	14009	chr12	20840158	20854167	14009	True	True	True	True	60
chr12	20854167	20874708	chr12_86	20541	chr12	20854167	20874708	20541	True	True	True	True	60
chr12	20874708	20897485	chr12_87	22777	chr12	20874708	20897485	22777	True	True	True	True	60
chr12	20897485	20918197	chr12_88	20712	chr12	20897485	20918197	20712	True	True	True	True	60
chr12	20918197	20931911	chr12_89	13714	chr12	20918197	20931911	13714	True	True	True	True	60
chr12	20931911	20945566	chr12_90	13655	chr12	20931911	20945566	13655	True	True	True	True	60
chr12	20945566	20957918	chr12_91	12352	chr12	20945566	20957918	12352	True	True	True	True	60
chr12	20957918	20988705	chr12_92	30787	chr12	20957918	20988705	30787	True	True	True	True	60
chr12	20988705	21005449	chr12_93	16744	chr12	20988705	21005449	16744	True	True	True	True	60
chr12	21005449	21037699	chr12_94	32250	chr12	21005449	21037699	32250	True	True	True	True	60
chr12	21037699	21060741	chr12_95	23042	chr12	21037699	21060741	23042	True	True	True	True	60
chr12	21060741	21076642	chr12_96	15901	chr12	21060741	21076642	15901	True	True	True	True	60
chr12	21076642	21088624	chr12_97	11982	chr12	21076642	21088624	11982	True	True	True	True	60
chr12	21088624	21104880	chr12_98	16256	chr12	21088624	21104880	16256	True	True	True	True	60
chr12	21104880	21118306	chr12_99	13426	chr12	21104880	21118306	13426	True	True	True	True	60
chr12	21118306	21136689	chr12_100	18383	chr12	21118306	21136689	18383	True	True	True	True	60
chr12	21136689	21148877	chr12_101	12188	chr12	21136689	21148877	12188	True	True	True	True	60
chr12	21148877	21164057	chr12_102	15180	chr12	21148877	21164057	15180	True	True	True	True	60
chr12	21164057	21208628	chr12_103	44571	chr12	21164057	21208628	44571	True	True	True	True	60
chr12	21208628	21224422	chr12_104	15794	chr12	21208628	21224422	15794	True	True	True	True	60
chr12	21224422	21282232	chr12_105	57810	chr12	21224422	21282232	57810	True	True	True	True	60
chr12	21282232	21295700	chr12_106	13468	.	.	.	.	False	False	False	False	60
chr12	21295700	21322970	chr12_107	27270	chr12	21295700	21322970	27270	True	True	True	True	60
chr12	21322970	21337335	chr12_108	14365	chr12	21322970	21337335	14365	True	True	True	True	60
chr12	21337335	21363104	chr12_109	25769	chr12	21337335	21363104	25769	True	True	True	True	60
chr12	21363104	21395650	chr12_110	32546	chr12	21363104	21395650	32546	True	True	True	True	60
chr12	21395650	21408780	chr12_111	13130	chr12	21395650	21408780	13130	True	True	True	True	60
chr12	21408780	21421720	chr12_112	12940	chr12	21408780	21421720	12940	True	True	True	True	60
chr12	21421720	21438727	chr12_113	17007	chr12	21421720	21438727	17007	True	True	True	True	60
chr12	21438727	21451017	chr12_114	12290	chr12	21438727	21451017	12290	True	True	True	True	60
chr12	21451017	21463523	chr12_115	12506	chr12	21451017	21463523	12506	True	True	True	True	60
chr12	21463523	21473977	chr12_116	10454	chr12	21463523	21473977	10454	True	True	True	True	60
chr12	21473977	21491178	chr12_117	17201	chr12	21473977	21491178	17201	True	True	True	True	60
chr12	21491178	21503796	chr12_118	12618	chr12	21491178	21503796	12618	True	True	True	True	60
chr12	21503796	21518487	chr12_119	14691	chr12	21503796	21518487	14691	True	True	True	True	60
chr12	21518487	21539208	chr12_120	20721	chr12	21518487	21539208	20721	True	True	True	True	60
chr12	21539208	21549411	chr12_121	10203	chr12	21539208	21549411	10203	True	True	True	True	60
chr12	21549411	21571264	chr12_122	21853	chr12	21549411	21571264	21853	True	True	True	True	60
chr12	21571264	21591346	chr12_123	20082	chr12	21571264	21591346	20082	True	True	True	True	60
chr12	21591346	21605090	chr12_124	13744	chr12	21591346	21605090	13744	True	True	True	True	60
chr12	21605090	21615722	chr12_125	10632	chr12	21605090	21615722	10632	True	True	True	True	60
chr12	21615722	21637171	chr12_126	21449	chr12	21615722	21637171	21449	True	True	True	True	60
chr12	21637171	21668298	chr12_127	31127	chr12	21637171	21668298	31127	True	True	True	True	60
chr12	21668298	21687207	chr12_128	18909	chr12	21668298	21687207	18909	True	True	True	True	60
chr12	21687207	21709353	chr12_129	22146	chr12	21687207	21709353	22146	True	True	True	True	60
chr12	21709353	21720275	chr12_130	10922	chr12	21709353	21720275	10922	True	True	True	True	60
chr12	21720275	21731478	chr12_131	11203	chr12	21720275	21731478	11203	True	True	True	True	60
chr12	21731478	21745168	chr12_132	13690	chr12	21731478	21745168	13690	True	True	True	True	60
chr12	21745168	21762338	chr12_133	17170	chr12	21745168	21762338	17170	True	True	True	True	60
chr12	21762338	21776976	chr12_134	14638	chr12	21762338	21776976	14638	True	True	True	True	60
chr12	21776976	21792430	chr12_135	15454	chr12	21776976	21792430	15454	True	True	True	True	60
chr12	21792430	21805274	chr12_136	12844	chr12	21792430	21805274	12844	True	True	True	True	60
chr12	21805274	21817038	chr12_137	11764	chr12	21805274	21817038	11764	True	True	True	True	60
chr12	21817038	21835329	chr12_138	18291	chr12	21817038	21835329	18291	True	True	True	True	60
chr12	21835329	21849857	chr12_139	14528	chr12	21835329	21849857	14528	True	True	True	True	60
chr12	21849857	21864960	chr12_140	15103	chr12	21849857	21864960	15103	True	True	True	True	60
chr12	21864960	21875951	chr12_141	10991	chr12	21864960	21875951	10991	True	True	True	True	60
chr12	21875951	21891700	chr12_142	15749	chr12	21875951	21891700	15749	True	True	True	True	60
chr12	21891700	21919181	chr12_143	27481	chr12	21891700	21919181	27481	True	True	True	True	60
chr12	21919181	21929809	chr12_144	10628	chr12	21919181	21929809	10628	True	True	True	True	60
chr12	21929809	21956458	chr12_145	26649	chr12	21929809	21956458	26649	True	True	True	True	60
chr12	21956458	21997903	chr12_146	41445	chr12	21956458	21997903	41445	True	True	True	True	60
chr12	21997903	22013688	chr12_147	15785	chr12	21997903	22013688	15785	True	True	True	True	60
chr12	22013688	22023903	chr12_148	10215	chr12	22013688	22023903	10215	True	True	True	True	60
chr12	22023903	22046680	chr12_149	22777	chr12	22023903	22046680	22777	True	True	True	True	60
chr12	22046680	22066456	chr12_150	19776	chr12	22046680	22066456	19776	True	True	True	True	60
chr12	22066456	22098460	chr12_151	32004	chr12	22066456	22098460	32004	True	True	True	True	60
chr12	22098460	22116700	chr12_152	18240	chr12	22098460	22116700	18240	True	True	True	True	60
chr12	22116700	22128285	chr12_153	11585	chr12	22116700	22128285	11585	True	True	True	True	60
chr12	22128285	22138895	chr12_154	10610	chr12	22128285	22138895	10610	True	True	True	True	60
chr12	22138895	22150657	chr12_155	11762	chr12	22138895	22150657	11762	True	True	True	True	60
chr12	22150657	22163043	chr12_156	12386	chr12	22150657	22163043	12386	True	True	True	True	60
chr12	22163043	77421101	chr12_157	55258058	chr12	22163043	77421101	55258058	True	True	True	True	60
chr12	77421101	77432116	chr12_158	11015	chr12	77421101	77432116	11015	True	True	True	True	60
chr12	77432116	77445289	chr12_159	13173	chr12	77432116	77445289	13173	True	True	True	True	60
chr12	77445289	77469864	chr12_160	24575	chr12	77445289	77469864	24575	True	True	True	True	60
chr12	77469864	77492325	chr12_161	22461	chr12	77469864	77492325	22461	True	True	True	True	60
chr12	77492325	77506791	chr12_162	14466	chr12	77492325	77506791	14466	True	True	True	True	60
chr12	77506791	77516549	chr12_163	9758	chr12	77506791	77516549	9758	True	True	True	True	60
chr12	77516549	77532938	chr12_164	16389	chr12	77516549	77532938	16389	True	True	True	True	60
chr12	77532938	77552483	chr12_165	19545	chr12	77532938	77552483	19545	True	True	True	True	60
chr12	77552483	77564075	chr12_166	11592	chr12	77552483	77564075	11592	True	True	True	True	60
chr12	77564075	77588902	chr12_167	24827	chr12	77564075	77588902	24827	True	True	True	True	60
chr12	77588902	77616926	chr12_168	28024	chr12	77588902	77616926	28024	True	True	True	True	60
chr12	77616926	77655606	chr12_169	38680	chr12	77616926	77655606	38680	True	True	True	True	60
chr12	77655606	77673614	chr12_170	18008	chr12	77655606	77673614	18008	True	True	True	True	60
chr12	77673614	77683421	chr12_171	9807	chr12	77673614	77683421	9807	True	True	True	True	60
